instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt_binary
3816,2,0,6,21,0,0,0,1,0.66,0.6061,0.83,0.1045,0
3817,2,0,6,22,0,0,0,1,0.64,0.5758,0.83,0.1343,0
3818,2,0,6,23,0,0,0,1,0.64,0.5909,0.78,0.194,0
3819,2,0,6,0,0,1,1,1,0.64,0.5909,0.78,0.1343,0
3820,2,0,6,1,0,1,1,1,0.64,0.6061,0.73,0.2239,0
3821,2,0,6,2,0,1,1,1,0.62,0.5909,0.73,0.2836,0
3822,2,0,6,3,0,1,1,1,0.6,0.6061,0.6,0.4925,0
3823,2,0,6,4,0,1,1,1,0.56,0.5303,0.64,0.2985,0
3824,2,0,6,5,0,1,1,1,0.54,0.5152,0.64,0.3881,0
3825,2,0,6,6,0,1,1,1,0.54,0.5152,0.64,0.4179,0
3826,2,0,6,7,0,1,1,1,0.56,0.5303,0.56,0.3582,1
3827,2,0,6,8,0,1,1,1,0.58,0.5455,0.49,0.4478,1
3828,2,0,6,9,0,1,1,1,0.62,0.6212,0.46,0.3582,1
3829,2,0,6,10,0,1,1,1,0.64,0.6212,0.41,0.3284,0
3830,2,0,6,11,0,1,1,1,0.66,0.6212,0.41,0.2985,1
3831,2,0,6,12,0,1,1,1,0.66,0.6212,0.41,0.2836,1
3832,2,0,6,13,0,1,1,1,0.7,0.6364,0.37,0.0,1
3833,2,0,6,14,0,1,1,1,0.7,0.6364,0.34,0.2537,1
3834,2,0,6,15,0,1,1,1,0.7,0.6364,0.37,0.4478,1
3835,2,0,6,16,0,1,1,1,0.7,0.6364,0.37,0.4179,1
3836,2,0,6,17,0,1,1,1,0.7,0.6364,0.39,0.3284,1
3837,2,0,6,18,0,1,1,1,0.7,0.6364,0.37,0.3582,1
3838,2,0,6,19,0,1,1,1,0.66,0.6212,0.39,0.2836,1
3839,2,0,6,20,0,1,1,1,0.64,0.6212,0.44,0.2537,1
3840,2,0,6,21,0,1,1,1,0.64,0.6212,0.41,0.2537,1
3841,2,0,6,22,0,1,1,1,0.62,0.6212,0.46,0.2239,0
3842,2,0,6,23,0,1,1,1,0.62,0.6212,0.46,0.194,0
3843,2,0,6,0,0,2,1,1,0.6,0.6212,0.49,0.194,0
3844,2,0,6,1,0,2,1,1,0.6,0.6212,0.49,0.2537,0
3845,2,0,6,2,0,2,1,1,0.6,0.6212,0.49,0.2836,0
3846,2,0,6,3,0,2,1,1,0.58,0.5455,0.53,0.3284,0
3847,2,0,6,4,0,2,1,1,0.54,0.5152,0.6,0.2537,0
3848,2,0,6,5,0,2,1,1,0.54,0.5152,0.56,0.3284,0
3849,2,0,6,6,0,2,1,1,0.54,0.5152,0.56,0.2985,0
3850,2,0,6,7,0,2,1,1,0.56,0.5303,0.52,0.4179,1
3851,2,0,6,8,0,2,1,1,0.58,0.5455,0.49,0.3881,1
3852,2,0,6,9,0,2,1,1,0.62,0.6212,0.46,0.194,1
3853,2,0,6,10,0,2,1,1,0.62,0.6212,0.46,0.2239,0
3854,2,0,6,11,0,2,1,1,0.64,0.6212,0.41,0.2836,1
3855,2,0,6,12,0,2,1,1,0.64,0.6212,0.41,0.3582,1
3856,2,0,6,13,0,2,1,1,0.64,0.6212,0.44,0.2239,1
3857,2,0,6,14,0,2,1,2,0.64,0.6212,0.47,0.194,1
3858,2,0,6,15,0,2,1,1,0.64,0.6212,0.47,0.1642,1
3859,2,0,6,16,0,2,1,1,0.68,0.6364,0.41,0.194,1
3860,2,0,6,17,0,2,1,3,0.64,0.6212,0.5,0.2836,1
3861,2,0,6,18,0,2,1,1,0.62,0.6212,0.51,0.3284,1
3862,2,0,6,19,0,2,1,1,0.64,0.6212,0.5,0.3582,1
3863,2,0,6,20,0,2,1,1,0.6,0.6212,0.56,0.1642,1
3864,2,0,6,21,0,2,1,1,0.6,0.6212,0.56,0.2985,1
3865,2,0,6,22,0,2,1,1,0.58,0.5455,0.6,0.2239,1
3866,2,0,6,23,0,2,1,1,0.56,0.5303,0.68,0.2239,0
3867,2,0,6,0,0,3,1,1,0.56,0.5303,0.64,0.3582,0
3868,2,0,6,1,0,3,1,1,0.54,0.5152,0.64,0.2836,0
3869,2,0,6,2,0,3,1,1,0.52,0.5,0.63,0.2239,0
3870,2,0,6,3,0,3,1,1,0.5,0.4848,0.68,0.2537,0
3871,2,0,6,4,0,3,1,1,0.5,0.4848,0.63,0.2836,0
3872,2,0,6,5,0,3,1,1,0.48,0.4697,0.67,0.2836,0
3873,2,0,6,6,0,3,1,1,0.5,0.4848,0.63,0.2537,0
3874,2,0,6,7,0,3,1,1,0.54,0.5152,0.6,0.1343,1
3875,2,0,6,8,0,3,1,1,0.58,0.5455,0.53,0.1343,1
3876,2,0,6,9,0,3,1,1,0.6,0.6212,0.49,0.0,1
3877,2,0,6,10,0,3,1,1,0.64,0.6212,0.47,0.1642,0
3878,2,0,6,11,0,3,1,1,0.68,0.6364,0.36,0.0,1
3879,2,0,6,12,0,3,1,1,0.7,0.6364,0.34,0.2239,1
3880,2,0,6,13,0,3,1,1,0.74,0.6515,0.28,0.2836,1
3881,2,0,6,14,0,3,1,1,0.74,0.6515,0.28,0.0,1
3882,2,0,6,15,0,3,1,1,0.76,0.6667,0.27,0.0,1
3883,2,0,6,16,0,3,1,1,0.76,0.6667,0.27,0.1343,1
3884,2,0,6,17,0,3,1,1,0.74,0.6515,0.28,0.1045,1
3885,2,0,6,18,0,3,1,1,0.72,0.6515,0.32,0.1343,1
3886,2,0,6,19,0,3,1,1,0.7,0.6364,0.37,0.2836,1
3887,2,0,6,20,0,3,1,1,0.66,0.6212,0.44,0.1642,1
3888,2,0,6,21,0,3,1,1,0.64,0.6212,0.47,0.2239,1
3889,2,0,6,22,0,3,1,1,0.62,0.6212,0.5,0.1045,1
3890,2,0,6,23,0,3,1,1,0.62,0.6212,0.53,0.0,0
3891,2,0,6,0,0,4,1,1,0.6,0.6212,0.56,0.1045,0
3892,2,0,6,1,0,4,1,1,0.58,0.5455,0.6,0.0,0
3893,2,0,6,2,0,4,1,1,0.6,0.6212,0.56,0.0896,0
3894,2,0,6,3,0,4,1,2,0.56,0.5303,0.73,0.0896,0
3895,2,0,6,4,0,4,1,2,0.56,0.5303,0.68,0.1045,0
3896,2,0,6,5,0,4,1,1,0.6,0.6061,0.64,0.194,0
3897,2,0,6,6,0,4,1,3,0.58,0.5455,0.73,0.1642,0
3898,2,0,6,7,0,4,1,3,0.56,0.5303,0.78,0.1642,1
3899,2,0,6,8,0,4,1,2,0.6,0.5909,0.69,0.1343,1
3900,2,0,6,9,0,4,1,2,0.62,0.6061,0.65,0.194,1
3901,2,0,6,10,0,4,1,2,0.66,0.6212,0.61,0.2537,0
3902,2,0,6,11,0,4,1,2,0.68,0.6364,0.61,0.2985,1
3903,2,0,6,12,0,4,1,1,0.72,0.6667,0.54,0.3881,1
3904,2,0,6,13,0,4,1,2,0.72,0.6667,0.54,0.2537,1
3905,2,0,6,14,0,4,1,2,0.72,0.6667,0.54,0.3284,1
3906,2,0,6,15,0,4,1,2,0.7,0.6515,0.61,0.2985,1
3907,2,0,6,16,0,4,1,3,0.66,0.6212,0.69,0.194,1
3908,2,0,6,17,0,4,1,2,0.64,0.5909,0.78,0.1045,1
3909,2,0,6,18,0,4,1,1,0.64,0.5758,0.83,0.2239,1
3910,2,0,6,19,0,4,1,1,0.62,0.5758,0.83,0.2836,1
3911,2,0,6,20,0,4,1,1,0.62,0.5758,0.83,0.3284,1
3912,2,0,6,21,0,4,1,3,0.62,0.5758,0.83,0.2537,1
3913,2,0,6,22,0,4,1,3,0.62,0.5758,0.83,0.2537,1
3914,2,0,6,23,0,4,1,3,0.6,0.5606,0.83,0.2537,0
3915,2,0,6,0,0,5,1,1,0.56,0.5303,0.88,0.0896,0
3916,2,0,6,1,0,5,1,1,0.56,0.5303,0.94,0.1343,0
3917,2,0,6,2,0,5,1,1,0.56,0.5303,0.94,0.1045,0
3918,2,0,6,3,0,5,1,1,0.56,0.5303,0.94,0.1045,0
3919,2,0,6,4,0,5,1,1,0.54,0.5152,0.94,0.1343,0
3920,2,0,6,5,0,5,1,1,0.54,0.5152,1.0,0.0,0
3921,2,0,6,6,0,5,1,1,0.56,0.5303,0.94,0.0,0
3922,2,0,6,7,0,5,1,1,0.6,0.5606,0.83,0.0,1
3923,2,0,6,8,0,5,1,2,0.6,0.5606,0.83,0.0,1
3924,2,0,6,9,0,5,1,1,0.7,0.6515,0.58,0.194,1
3925,2,0,6,10,0,5,1,1,0.7,0.6515,0.58,0.194,1
3926,2,0,6,11,0,5,1,1,0.68,0.6364,0.69,0.2537,1
3927,2,0,6,12,0,5,1,1,0.7,0.6515,0.65,0.2537,1
3928,2,0,6,13,0,5,1,1,0.74,0.6818,0.62,0.2836,1
3929,2,0,6,14,0,5,1,1,0.76,0.697,0.52,0.194,1
3930,2,0,6,15,0,5,1,1,0.78,0.697,0.43,0.2239,1
3931,2,0,6,16,0,5,1,1,0.76,0.6818,0.45,0.1642,1
3932,2,0,6,17,0,5,1,3,0.76,0.6818,0.4,0.194,1
3933,2,0,6,18,0,5,1,3,0.76,0.6818,0.4,0.194,1
3934,2,0,6,19,0,5,1,3,0.64,0.5758,0.83,0.2537,1
3935,2,0,6,20,0,5,1,1,0.64,0.5909,0.78,0.1045,1
3936,2,0,6,21,0,5,1,1,0.64,0.5909,0.78,0.0896,1
3937,2,0,6,22,0,5,1,1,0.62,0.5606,0.88,0.1343,1
3938,2,0,6,23,0,5,1,1,0.62,0.5758,0.83,0.1343,1
3939,2,0,6,0,0,6,0,1,0.62,0.5606,0.88,0.1343,0
3940,2,0,6,1,0,6,0,1,0.62,0.5758,0.83,0.1045,0
3941,2,0,6,2,0,6,0,1,0.6,0.5455,0.88,0.0,0
3942,2,0,6,3,0,6,0,1,0.6,0.5455,0.88,0.0896,0
3943,2,0,6,4,0,6,0,1,0.6,0.5455,0.88,0.0896,0
3944,2,0,6,5,0,6,0,1,0.62,0.5758,0.83,0.0,0
3945,2,0,6,6,0,6,0,1,0.62,0.5758,0.83,0.1045,0
3946,2,0,6,7,0,6,0,1,0.64,0.5909,0.78,0.1343,0
3947,2,0,6,8,0,6,0,1,0.66,0.6061,0.78,0.0896,0
3948,2,0,6,9,0,6,0,1,0.7,0.6515,0.61,0.2239,1
3949,2,0,6,10,0,6,0,1,0.72,0.6818,0.62,0.194,1
3950,2,0,6,11,0,6,0,1,0.72,0.6818,0.62,0.1343,1
3951,2,0,6,12,0,6,0,1,0.74,0.697,0.66,0.0896,1
3952,2,0,6,13,0,6,0,1,0.76,0.697,0.55,0.0,1
3953,2,0,6,14,0,6,0,2,0.8,0.7273,0.46,0.2836,1
3954,2,0,6,15,0,6,0,2,0.82,0.7576,0.46,0.1343,1
3955,2,0,6,16,0,6,0,2,0.76,0.697,0.52,0.2239,1
3956,2,0,6,17,0,6,0,2,0.76,0.6818,0.48,0.1642,1
3957,2,0,6,18,0,6,0,2,0.74,0.6818,0.55,0.194,1
3958,2,0,6,19,0,6,0,2,0.74,0.6667,0.51,0.1045,1
3959,2,0,6,20,0,6,0,2,0.72,0.6667,0.58,0.1343,1
3960,2,0,6,21,0,6,0,2,0.72,0.6818,0.66,0.1045,1
3961,2,0,6,22,0,6,0,2,0.72,0.6818,0.62,0.1343,1
3962,2,0,6,23,0,6,0,2,0.72,0.6818,0.62,0.0,1
3963,2,0,6,0,0,0,0,1,0.7,0.6515,0.65,0.0,0
3964,2,0,6,1,0,0,0,2,0.7,0.6515,0.65,0.0896,0
3965,2,0,6,2,0,0,0,1,0.68,0.6364,0.74,0.0896,0
3966,2,0,6,3,0,0,0,2,0.66,0.6061,0.78,0.1343,0
3967,2,0,6,4,0,0,0,2,0.66,0.6212,0.74,0.1343,0
3968,2,0,6,5,0,0,0,2,0.66,0.6061,0.78,0.0,0
3969,2,0,6,6,0,0,0,2,0.66,0.6061,0.78,0.1642,0
3970,2,0,6,7,0,0,0,2,0.66,0.6061,0.78,0.1642,0
3971,2,0,6,8,0,0,0,3,0.68,0.6364,0.74,0.1045,0
3972,2,0,6,9,0,0,0,2,0.68,0.6364,0.74,0.1045,1
3973,2,0,6,10,0,0,0,2,0.7,0.6515,0.61,0.1045,1
3974,2,0,6,11,0,0,0,2,0.72,0.6667,0.58,0.0896,1
3975,2,0,6,12,0,0,0,2,0.74,0.6818,0.55,0.0896,1
3976,2,0,6,13,0,0,0,2,0.74,0.6667,0.51,0.0,1
3977,2,0,6,14,0,0,0,3,0.74,0.6818,0.58,0.1045,1
3978,2,0,6,15,0,0,0,2,0.74,0.6818,0.55,0.1045,1
3979,2,0,6,16,0,0,0,2,0.76,0.6818,0.48,0.0,1
3980,2,0,6,17,0,0,0,1,0.74,0.6667,0.51,0.0,1
3981,2,0,6,18,0,0,0,2,0.74,0.6818,0.58,0.0896,1
3982,2,0,6,19,0,0,0,1,0.72,0.6818,0.62,0.1343,1
3983,2,0,6,20,0,0,0,1,0.7,0.6515,0.7,0.194,1
3984,2,0,6,21,0,0,0,1,0.68,0.6364,0.79,0.1343,1
3985,2,0,6,22,0,0,0,1,0.66,0.6061,0.78,0.2239,1
3986,2,0,6,23,0,0,0,1,0.66,0.6061,0.78,0.194,0
3987,2,0,6,0,0,1,1,1,0.66,0.6061,0.83,0.1642,0
3988,2,0,6,1,0,1,1,1,0.64,0.5758,0.89,0.0896,0
3989,2,0,6,2,0,1,1,1,0.64,0.5758,0.89,0.0896,0
3990,2,0,6,3,0,1,1,3,0.64,0.5758,0.89,0.0,0
3991,2,0,6,4,0,1,1,3,0.62,0.5606,0.88,0.1642,0
3992,2,0,6,5,0,1,1,3,0.62,0.5758,0.83,0.1343,0
3993,2,0,6,6,0,1,1,3,0.6,0.5758,0.78,0.1343,0
3994,2,0,6,7,0,1,1,3,0.56,0.5303,0.88,0.194,0
3995,2,0,6,8,0,1,1,3,0.56,0.5303,0.83,0.194,1
3996,2,0,6,9,0,1,1,2,0.6,0.5758,0.78,0.2537,1
3997,2,0,6,10,0,1,1,2,0.6,0.5758,0.78,0.2537,0
3998,2,0,6,11,0,1,1,2,0.6,0.5758,0.78,0.1045,0
3999,2,0,6,12,0,1,1,2,0.62,0.6061,0.69,0.1045,1
4000,2,0,6,13,0,1,1,1,0.64,0.6061,0.65,0.1045,1
4001,2,0,6,14,0,1,1,1,0.66,0.6212,0.61,0.1045,1
4002,2,0,6,15,0,1,1,1,0.66,0.6212,0.61,0.1343,1
4003,2,0,6,16,0,1,1,1,0.7,0.6515,0.58,0.1642,1
4004,2,0,6,17,0,1,1,1,0.7,0.6515,0.54,0.0,1
4005,2,0,6,18,0,1,1,1,0.7,0.6515,0.61,0.2537,1
4006,2,0,6,19,0,1,1,1,0.66,0.6212,0.65,0.2239,1
4007,2,0,6,20,0,1,1,1,0.66,0.6212,0.69,0.2239,1
4008,2,0,6,21,0,1,1,1,0.64,0.6061,0.73,0.1642,1
4009,2,0,6,22,0,1,1,2,0.64,0.6061,0.73,0.2239,0
4010,2,0,6,23,0,1,1,1,0.62,0.5909,0.78,0.2537,0
4011,3,0,6,0,0,2,1,1,0.62,0.5909,0.78,0.1642,0
4012,3,0,6,1,0,2,1,3,0.62,0.5909,0.78,0.1642,0
4013,3,0,6,2,0,2,1,3,0.62,0.5758,0.83,0.1642,0
4014,3,0,6,3,0,2,1,3,0.62,0.5758,0.83,0.1642,0
4015,3,0,6,4,0,2,1,2,0.6,0.5455,0.88,0.1045,0
4016,3,0,6,5,0,2,1,2,0.6,0.5455,0.88,0.1343,0
4017,3,0,6,6,0,2,1,2,0.6,0.5455,0.88,0.1343,0
4018,3,0,6,7,0,2,1,2,0.6,0.5152,0.94,0.0,1
4019,3,0,6,8,0,2,1,2,0.62,0.5606,0.88,0.1045,1
4020,3,0,6,9,0,2,1,2,0.62,0.5606,0.88,0.2537,1
4021,3,0,6,10,0,2,1,2,0.64,0.5758,0.83,0.194,1
4022,3,0,6,11,0,2,1,1,0.66,0.6061,0.83,0.1642,1
4023,3,0,6,12,0,2,1,1,0.7,0.6667,0.74,0.1642,1
4024,3,0,6,13,0,2,1,1,0.74,0.697,0.66,0.1642,1
4025,3,0,6,14,0,2,1,1,0.76,0.7121,0.62,0.2239,1
4026,3,0,6,15,0,2,1,1,0.78,0.7424,0.59,0.2537,1
4027,3,0,6,16,0,2,1,1,0.8,0.7727,0.59,0.2239,1
4028,3,0,6,17,0,2,1,1,0.78,0.7576,0.66,0.2239,1
4029,3,0,6,18,0,2,1,2,0.76,0.7273,0.7,0.2537,1
4030,3,0,6,19,0,2,1,2,0.74,0.7121,0.74,0.2239,1
4031,3,0,6,20,0,2,1,3,0.74,0.697,0.7,0.2239,1
4032,3,0,6,21,0,2,1,1,0.72,0.697,0.74,0.194,1
4033,3,0,6,22,0,2,1,1,0.7,0.6667,0.79,0.1045,0
4034,3,0,6,23,0,2,1,1,0.7,0.6667,0.74,0.1045,0
4035,3,0,6,0,0,3,1,1,0.66,0.6061,0.78,0.194,0
4036,3,0,6,1,0,3,1,1,0.66,0.6061,0.78,0.1343,0
4037,3,0,6,2,0,3,1,1,0.66,0.6061,0.78,0.0,0
4038,3,0,6,3,0,3,1,1,0.66,0.6061,0.78,0.1343,0
4039,3,0,6,4,0,3,1,1,0.64,0.5758,0.83,0.0,0
4040,3,0,6,5,0,3,1,1,0.64,0.5758,0.89,0.0,0
4041,3,0,6,6,0,3,1,1,0.66,0.6061,0.83,0.0,0
4042,3,0,6,7,0,3,1,1,0.7,0.6667,0.79,0.0,1
4043,3,0,6,8,0,3,1,1,0.72,0.697,0.74,0.1045,1
4044,3,0,6,9,0,3,1,1,0.72,0.697,0.79,0.1642,1
4045,3,0,6,10,0,3,1,1,0.74,0.697,0.7,0.2537,0
4046,3,0,6,11,0,3,1,1,0.74,0.697,0.7,0.1642,1
4047,3,0,6,12,0,3,1,2,0.8,0.7727,0.59,0.2239,1
4048,3,0,6,13,0,3,1,2,0.82,0.7879,0.56,0.2537,1
4049,3,0,6,14,0,3,1,2,0.82,0.7727,0.52,0.2836,1
4050,3,0,6,15,0,3,1,2,0.82,0.7879,0.56,0.2836,1
4051,3,0,6,16,0,3,1,2,0.82,0.803,0.59,0.3284,1
4052,3,0,6,17,0,3,1,2,0.8,0.7576,0.55,0.3881,1
4053,3,0,6,18,0,3,1,2,0.8,0.7727,0.59,0.2537,1
4054,3,0,6,19,0,3,1,2,0.8,0.7424,0.52,0.2537,1
4055,3,0,6,20,0,3,1,1,0.74,0.7121,0.74,0.1343,1
4056,3,0,6,21,0,3,1,1,0.74,0.7121,0.79,0.1642,1
4057,3,0,6,22,0,3,1,2,0.72,0.697,0.79,0.194,1
4058,3,0,6,23,0,3,1,2,0.72,0.697,0.79,0.2239,0
4059,3,0,6,0,0,4,1,1,0.72,0.697,0.79,0.2239,0
4060,3,0,6,1,0,4,1,1,0.72,0.697,0.74,0.2239,0
4061,3,0,6,2,0,4,1,1,0.72,0.697,0.74,0.2239,0
4062,3,0,6,3,0,4,1,2,0.72,0.697,0.74,0.1642,0
4063,3,0,6,4,0,4,1,2,0.7,0.6667,0.79,0.1343,0
4064,3,0,6,5,0,4,1,1,0.72,0.697,0.74,0.1642,0
4065,3,0,6,6,0,4,1,1,0.72,0.697,0.74,0.1642,0
4066,3,0,6,7,0,4,1,2,0.72,0.697,0.74,0.1343,1
4067,3,0,6,8,0,4,1,2,0.74,0.697,0.7,0.194,1
4068,3,0,6,9,0,4,1,2,0.74,0.697,0.7,0.1343,1
4069,3,0,6,10,0,4,1,2,0.76,0.7273,0.66,0.1343,0
4070,3,0,6,11,0,4,1,3,0.76,0.7273,0.66,0.2537,0
4071,3,0,6,12,0,4,1,2,0.76,0.7273,0.66,0.2836,1
4072,3,0,6,13,0,4,1,2,0.76,0.7121,0.62,0.2836,1
4073,3,0,6,14,0,4,1,2,0.76,0.7273,0.66,0.2985,1
4074,3,0,6,15,0,4,1,2,0.76,0.697,0.52,0.3582,1
4075,3,0,6,16,0,4,1,2,0.74,0.6818,0.62,0.2985,1
4076,3,0,6,17,0,4,1,2,0.72,0.6818,0.7,0.3582,1
4077,3,0,6,18,0,4,1,1,0.72,0.6818,0.7,0.4179,1
4078,3,0,6,19,0,4,1,1,0.72,0.6818,0.7,0.3582,1
4079,3,0,6,20,0,4,1,1,0.7,0.6667,0.74,0.2239,1
4080,3,0,6,21,0,4,1,1,0.7,0.6667,0.74,0.194,1
4081,3,0,6,22,0,4,1,2,0.7,0.6667,0.74,0.2239,1
4082,3,0,6,23,0,4,1,1,0.7,0.6667,0.74,0.2836,0
4083,3,0,6,0,0,5,1,1,0.68,0.6364,0.79,0.194,0
4084,3,0,6,1,0,5,1,1,0.66,0.6061,0.83,0.3284,0
4085,3,0,6,2,0,5,1,1,0.66,0.6061,0.83,0.3284,0
4086,3,0,6,3,0,5,1,1,0.66,0.6061,0.83,0.1642,0
4087,3,0,6,4,0,5,1,1,0.66,0.6061,0.83,0.0896,0
4088,3,0,6,5,0,5,1,1,0.64,0.5758,0.89,0.0896,0
4089,3,0,6,6,0,5,1,1,0.66,0.6061,0.83,0.1343,0
4090,3,0,6,7,0,5,1,2,0.66,0.6061,0.83,0.2239,1
4091,3,0,6,8,0,5,1,1,0.7,0.6667,0.74,0.2239,1
4092,3,0,6,9,0,5,1,1,0.74,0.6818,0.62,0.1343,1
4093,3,0,6,10,0,5,1,1,0.8,0.7273,0.43,0.2836,1
4094,3,0,6,11,0,5,1,1,0.8,0.7121,0.38,0.3284,1
4095,3,0,6,12,0,5,1,1,0.8,0.7121,0.41,0.2836,1
4096,3,0,6,13,0,5,1,1,0.8,0.7121,0.36,0.2239,1
4097,3,0,6,14,0,5,1,1,0.78,0.697,0.43,0.2836,1
4098,3,0,6,15,0,5,1,1,0.82,0.7273,0.34,0.3881,1
4099,3,0,6,16,0,5,1,1,0.8,0.697,0.33,0.4179,1
4100,3,0,6,17,0,5,1,1,0.76,0.6667,0.37,0.2537,1
4101,3,0,6,18,0,5,1,1,0.76,0.6667,0.37,0.2985,1
4102,3,0,6,19,0,5,1,1,0.74,0.6515,0.4,0.2239,1
4103,3,0,6,20,0,5,1,1,0.72,0.6515,0.45,0.1642,1
4104,3,0,6,21,0,5,1,1,0.7,0.6515,0.48,0.1343,1
4105,3,0,6,22,0,5,1,1,0.7,0.6515,0.48,0.0,1
4106,3,0,6,23,0,5,1,1,0.68,0.6364,0.51,0.1343,1
4107,3,0,6,0,0,6,0,1,0.68,0.6364,0.47,0.1642,0
4108,3,0,6,1,0,6,0,1,0.66,0.6212,0.5,0.1642,0
4109,3,0,6,2,0,6,0,2,0.66,0.6212,0.5,0.194,0
4110,3,0,6,3,0,6,0,1,0.64,0.6212,0.57,0.194,0
4111,3,0,6,4,0,6,0,1,0.64,0.6212,0.57,0.194,0
4112,3,0,6,5,0,6,0,1,0.62,0.6061,0.61,0.1343,0
4113,3,0,6,6,0,6,0,1,0.64,0.6212,0.57,0.2239,0
4114,3,0,6,7,0,6,0,1,0.64,0.6212,0.57,0.2836,0
4115,3,0,6,8,0,6,0,1,0.7,0.6515,0.48,0.2537,0
4116,3,0,6,9,0,6,0,1,0.72,0.6515,0.45,0.2537,1
4117,3,0,6,10,0,6,0,1,0.72,0.6515,0.45,0.194,1
4118,3,0,6,11,0,6,0,1,0.74,0.6667,0.42,0.0,1
4119,3,0,6,12,0,6,0,1,0.74,0.6515,0.4,0.2836,1
4120,3,0,6,13,0,6,0,1,0.74,0.6515,0.4,0.2836,1
4121,3,0,6,14,0,6,0,1,0.74,0.6667,0.45,0.2985,1
4122,3,0,6,15,0,6,0,1,0.74,0.6667,0.45,0.0,1
4123,3,0,6,16,0,6,0,1,0.76,0.6818,0.43,0.2985,1
4124,3,0,6,17,0,6,0,1,0.74,0.6667,0.42,0.2239,1
4125,3,0,6,18,0,6,0,1,0.72,0.6515,0.45,0.2537,1
4126,3,0,6,19,0,6,0,1,0.72,0.6667,0.48,0.2836,1
4127,3,0,6,20,0,6,0,1,0.7,0.6515,0.48,0.194,1
4128,3,0,6,21,0,6,0,1,0.68,0.6364,0.51,0.1642,1
4129,3,0,6,22,0,6,0,1,0.68,0.6364,0.47,0.194,1
4130,3,0,6,23,0,6,0,2,0.66,0.6212,0.5,0.2985,1
4131,3,0,6,0,0,0,0,1,0.64,0.6212,0.53,0.0,0
4132,3,0,6,1,0,0,0,1,0.64,0.6212,0.53,0.1045,0
4133,3,0,6,2,0,0,0,1,0.62,0.6212,0.57,0.1045,0
4134,3,0,6,3,0,0,0,1,0.6,0.6061,0.64,0.1045,0
4135,3,0,6,4,0,0,0,1,0.6,0.6061,0.64,0.0896,0
4136,3,0,6,5,0,0,0,1,0.6,0.6061,0.64,0.0,0
4137,3,0,6,6,0,0,0,1,0.6,0.6061,0.64,0.0,0
4138,3,0,6,7,0,0,0,1,0.62,0.6061,0.61,0.0,0
4139,3,0,6,8,0,0,0,1,0.64,0.6212,0.61,0.194,0
4140,3,0,6,9,0,0,0,1,0.66,0.6212,0.54,0.0896,1
4141,3,0,6,10,0,0,0,1,0.72,0.6667,0.48,0.1045,1
4142,3,0,6,11,0,0,0,1,0.72,0.6515,0.45,0.1343,1
4143,3,0,6,12,0,0,0,1,0.74,0.6515,0.4,0.1642,1
4144,3,0,6,13,0,0,0,1,0.74,0.6515,0.4,0.0,1
4145,3,0,6,14,0,0,0,1,0.74,0.6515,0.4,0.1343,1
4146,3,0,6,15,0,0,0,1,0.74,0.6515,0.4,0.0,1
4147,3,0,6,16,0,0,0,1,0.74,0.6667,0.42,0.194,1
4148,3,0,6,17,0,0,0,2,0.72,0.6515,0.42,0.1642,1
4149,3,0,6,18,0,0,0,2,0.72,0.6515,0.45,0.2537,1
4150,3,0,6,19,0,0,0,2,0.72,0.6667,0.48,0.1343,1
4151,3,0,6,20,0,0,0,2,0.7,0.6515,0.48,0.1045,1
4152,3,0,6,21,0,0,0,2,0.7,0.6515,0.54,0.1045,1
4153,3,0,6,22,0,0,0,1,0.7,0.6515,0.51,0.0,0
4154,3,0,6,23,0,0,0,1,0.7,0.6515,0.54,0.0896,0
4155,3,0,6,0,0,1,1,3,0.64,0.6061,0.73,0.2836,0
4156,3,0,6,1,0,1,1,2,0.62,0.5909,0.78,0.1343,0
4157,3,0,6,2,0,1,1,3,0.62,0.5909,0.78,0.1343,0
4158,3,0,6,3,0,1,1,3,0.62,0.5909,0.78,0.1343,0
4159,3,0,6,4,0,1,1,2,0.6,0.5606,0.83,0.1642,0
4160,3,0,6,5,0,1,1,2,0.62,0.5758,0.83,0.1642,0
4161,3,0,6,6,0,1,1,2,0.62,0.5909,0.78,0.1642,0
4162,3,0,6,7,0,1,1,2,0.64,0.6061,0.73,0.2239,1
4163,3,0,6,8,0,1,1,1,0.66,0.6212,0.74,0.194,1
4164,3,0,6,9,0,1,1,2,0.72,0.6667,0.54,0.0,1
4165,3,0,6,10,0,1,1,2,0.72,0.6667,0.54,0.1343,1
4166,3,0,6,11,0,1,1,2,0.7,0.6515,0.58,0.0,1
4167,3,0,6,12,0,1,1,2,0.72,0.6667,0.54,0.0,1
4168,3,0,6,13,0,1,1,2,0.72,0.6667,0.58,0.2239,1
4169,3,0,6,14,0,1,1,2,0.72,0.6667,0.58,0.0896,1
4170,3,0,6,15,0,1,1,2,0.74,0.6818,0.55,0.0,1
4171,3,0,6,16,0,1,1,1,0.74,0.6818,0.55,0.1045,1
4172,3,0,6,17,0,1,1,1,0.74,0.6818,0.55,0.1343,1
4173,3,0,6,18,0,1,1,1,0.74,0.6667,0.51,0.0,1
4174,3,0,6,19,0,1,1,1,0.72,0.6818,0.62,0.194,1
4175,3,0,6,20,0,1,1,1,0.7,0.6515,0.65,0.1045,1
